est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area,area_titles,bot_temp,overall_avg_btemp,bot_temp_anom,total_weight_lb
1971,Fall,MAB,16.422642818796575,14690.466445421029,16.422642818796575,14690.466445421029,23918,-2.12546578255389,-2.1394657825538905,-2.11146578255389,bodymass,0.00714285714285726,26.27113624237289,Mid-Atlantic Bight,Mid-Atlantic Bight,13.118718570138675,14.421963910975771,-1.3032453408370976,22569.97315861396
1971,Fall,Northeast Shelf,8.05647914075452,25760.488686139448,8.05647914075452,25760.488686139448,79947,-1.4633877811854528,-1.4663877811854529,-1.4603877811854526,bodymass,0.00153061224489796,1.248206064853593,Northeast Shelf,Northeast Shelf,10.010568515436487,10.635930429009806,-0.6253619135733182,378164690.71937084
1971,Fall,SNE,8.154133185674858,15173.595604214624,8.154133185674858,15173.595604214624,38249,-1.605304197818462,-1.6113041978184623,-1.599304197818462,bodymass,0.00306122448979597,2.178787569314196,Southern New England,Southern New England,11.614243421465869,11.91513307981422,-0.30088965834835335,96596742.72150476
1971,Spring,GB,1.0757262786880752,21538.107880788662,1.0757262786880752,21538.107880788662,6369,-0.9359100623319072,-0.9439100623319074,-0.9279100623319074,bodymass,0.00408163265306122,0.0719487260290272,Georges Bank,Georges Bank,5.557278757094916,6.301109876470461,-0.7438311193755451,80274755.90552185
1971,Spring,GoM,256.61272420846063,17899.302803032242,256.61272420846063,17899.302803032242,8523,-2.078495187676379,-2.1044951876763793,-2.0534951876763796,bodymass,0.01301020408163258,432.2132542132304,Gulf of Maine,Gulf of Maine,5.8420943209142395,6.624192595080466,-0.7820982741662261,201270622.11918563
1971,Spring,MAB,16.46114762259095,16065.175637711602,16.46114762259095,16065.175637711602,28849,-1.71806682704967,-1.72706682704967,-1.70906682704967,bodymass,0.00459183673469382,5.404733759520984,Mid-Atlantic Bight,Mid-Atlantic Bight,7.692081767598131,8.445150233826018,-0.7530684662278873,22569.97315861396
1971,Spring,Northeast Shelf,16.326911650507075,23621.79913803243,16.326911650507075,23621.79913803243,66140,-1.3554523005198902,-1.3594523005198904,-1.3514523005198904,bodymass,0.00204081632653061,1.0372804580264623,Northeast Shelf,Northeast Shelf,6.168474454513582,6.972748924661886,-0.8042744701483038,378164690.71937084
1971,Spring,SNE,64.13438304542743,23621.79913803243,64.13438304542743,23621.79913803243,17358,-1.5776929668896091,-1.588692966889609,-1.566692966889609,bodymass,0.00561224489795918,6.609675762318115,Southern New England,Southern New England,6.053179846095699,6.976838513185743,-0.9236586670900432,96596742.72150476
1972,Fall,GB,1.24284730877656,16457.788619329473,1.24284730877656,16457.788619329473,9950,-1.0070689491106113,-1.0140689491106112,-1.0000689491106112,bodymass,0.00357142857142857,0.10910285721603562,Georges Bank,Georges Bank,10.92275889646741,11.364273827197954,-0.44151493073054304,74814568.4980859
1972,Fall,GoM,2.0711580207755635,28960.756916286,2.0711580207755635,28960.756916286,13881,-0.991712087046028,-0.997712087046028,-0.9857120870460276,bodymass,0.00306122448979597,0.10006543602619816,Gulf of Maine,Gulf of Maine,7.163878515699674,7.58698901219138,-0.42311049649170673,194843754.0329508
1972,Fall,MAB,32.39784263915488,93425.68935443416,32.39784263915488,93425.68935443416,9693,-2.6619609140603258,-2.6949609140603257,-2.628960914060326,bodymass,0.01683673469387751,538.3197108179629,Mid-Atlantic Bight,Mid-Atlantic Bight,13.83053682551337,14.421963910975771,-0.5914270854624029,143854.82892035495
1972,Fall,Northeast Shelf,1.0052302639555302,93425.68935443416,1.0052302639555302,93425.68935443416,61610,-1.0834918980603645,-1.0854918980603645,-1.081491898060364,bodymass,0.00102040816326536,0.13576643409893907,Northeast Shelf,Northeast Shelf,10.392724446995055,10.635930429009806,-0.2432059820147483,358892050.3541527
1972,Fall,SNE,1.0052302639555302,15625.91732325342,1.0052302639555302,15625.91732325342,26266,-1.0015804296208908,-1.0055804296208906,-0.9975804296208906,bodymass,0.00204081632653061,0.1044042490855022,Southern New England,Southern New England,12.355877414278858,11.91513307981422,0.4407443344646378,89089872.99419564
1972,Spring,GB,16.165611215386374,19543.715162647062,16.165611215386374,19543.715162647062,8369,-1.1798442424905486,-1.1898442424905489,-1.1698442424905484,bodymass,0.00510204081632659,0.4114675179738224,Georges Bank,Georges Bank,6.169319392217805,6.301109876470461,-0.13179048425265627,74814568.4980859
1972,Spring,GoM,8.089862461573508,18138.000880451254,8.089862461573508,18138.000880451254,14117,-1.074805570607693,-1.081805570607693,-1.067805570607693,bodymass,0.00357142857142857,0.19947448151062935,Gulf of Maine,Gulf of Maine,6.1098683208929945,6.624192595080466,-0.5143242741874712,194843754.0329508
1972,Spring,MAB,16.359100052712552,16674.537933961186,16.359100052712552,16674.537933961186,44757,-2.200966074412807,-2.211966074412807,-2.1899660744128067,bodymass,0.00561224489795924,34.460417241414945,Mid-Atlantic Bight,Mid-Atlantic Bight,8.373492366582349,8.445150233826018,-0.07165786724366896,143854.82892035495
1972,Spring,Northeast Shelf,16.165611215386374,28719.86499781749,16.165611215386374,28719.86499781749,87853,-1.4706364448207214,-1.473636444820721,-1.4676364448207213,bodymass,0.00153061224489796,1.7968918172518311,Northeast Shelf,Northeast Shelf,6.786575805974508,6.972748924661886,-0.1861731186873783,358892050.3541527
1972,Spring,SNE,2.2162847688659046,28719.86499781749,2.2162847688659046,28719.86499781749,22011,-0.9657660135055556,-0.9697660135055556,-0.9617660135055556,bodymass,0.00204081632653061,0.08700527974111687,Southern New England,Southern New England,7.159681788987614,6.976838513185743,0.1828432758018712,89089872.99419564
1973,Fall,GB,1.0052302639555302,20886.274607547613,1.0052302639555302,20886.274607547613,13801,-0.946197276732146,-0.9511972767321456,-0.941197276732146,bodymass,0.00255102040816321,0.0760512474389496,Georges Bank,Georges Bank,11.11133018166698,11.364273827197954,-0.2529436455309728,83058537.08720696
1973,Fall,GoM,2.0711580207755635,25760.488686139448,2.0711580207755635,25760.488686139448,8126,-0.9545892791027002,-0.9625892791027004,-0.9465892791027004,bodymass,0.00408163265306122,0.08220792472783796,Gulf of Maine,Gulf of Maine,6.859311343766963,7.58698901219138,-0.7276776684244171,215848774.6783184
1973,Fall,MAB,16.422642818796575,239237.42332289636,16.422642818796575,239237.42332289636,23178,-1.914744489838516,-1.925744489838516,-1.903744489838516,bodymass,0.00561224489795918,11.835514581226256,Mid-Atlantic Bight,Mid-Atlantic Bight,13.559520145780924,14.421963910975771,-0.8624437651948487,680625.1905651211
1973,Fall,Northeast Shelf,16.207114167540052,239237.42332289636,16.207114167540052,239237.42332289636,66956,-1.550790285274859,-1.554790285274859,-1.546790285274859,bodymass,0.00204081632653061,2.5673268850004303,Northeast Shelf,Northeast Shelf,10.292008955497996,10.635930429009806,-0.34392147351180924,406857556.0977435
1973,Fall,SNE,16.46114762259095,13040.862019983126,16.46114762259095,13040.862019983126,23969,-1.7815237070942698,-1.7915237070942698,-1.7715237070942695,bodymass,0.00510204081632659,7.014512390346886,Southern New England,Southern New England,12.452633367303546,11.91513307981422,0.5375002874893262,107269619.14165306
1973,Spring,GB,64.09819742815652,34287.404259591465,64.09819742815652,34287.404259591465,16683,-1.434004443722482,-1.4430044437224816,-1.4250044437224818,bodymass,0.00459183673469382,2.8253405991748477,Georges Bank,Georges Bank,6.11895856749009,6.301109876470461,-0.18215130898037124,83058537.08720696
1973,Spring,GoM,9.313338215380949,24218.154596176933,9.313338215380949,24218.154596176933,9649,-1.053590112745702,-1.061590112745702,-1.045590112745702,bodymass,0.00408163265306122,0.17563899850381387,Gulf of Maine,Gulf of Maine,6.025237694943794,6.624192595080466,-0.5989549001366719,215848774.6783184
1973,Spring,MAB,64.46487395076842,18138.000880451254,64.46487395076842,18138.000880451254,60317,-1.9379672587499783,-1.9459672587499783,-1.9299672587499783,bodymass,0.00408163265306122,46.93200699094258,Mid-Atlantic Bight,Mid-Atlantic Bight,8.165143340631099,8.445150233826018,-0.2800068931949191,680625.1905651211
1973,Spring,Northeast Shelf,64.09819742815652,34287.404259591465,64.09819742815652,34287.404259591465,133142,-1.7406321838419738,-1.7446321838419738,-1.7366321838419738,bodymass,0.00204081632653061,16.291902786419925,Northeast Shelf,Northeast Shelf,6.6134891032150005,6.972748924661886,-0.3592598214468854,406857556.0977435
1973,Spring,SNE,32.03633215971239,26604.33787079039,32.03633215971239,26604.33787079039,55727,-1.4887603669868783,-1.4937603669868782,-1.4837603669868784,bodymass,0.00255102040816321,2.7641381440793524,Southern New England,Southern New England,6.7793031693639705,6.976838513185743,-0.19753534382177215,107269619.14165306
1974,Fall,GB,1.0859665676051742,14729.973772314785,1.0859665676051742,14729.973772314785,13261,-1.2330734011573814,-1.2390734011573812,-1.227073401157381,bodymass,0.00306122448979597,0.2666198647684827,Georges Bank,Georges Bank,11.947451697553316,11.364273827197954,0.5831778703553621,72658611.83584319
1974,Fall,GoM,2.0711580207755635,22248.49588280608,2.0711580207755635,22248.49588280608,8907,-0.978213498498317,-0.985213498498317,-0.971213498498317,bodymass,0.00357142857142857,0.09568008089993278,Gulf of Maine,Gulf of Maine,7.83618224452252,7.58698901219138,0.24919323233113919,241404157.37841457
1974,Fall,MAB,33.171611120197944,94587.09724698194,33.171611120197944,94587.09724698194,7864,-2.8904284061303764,-2.9324284061303763,-2.8494284061303765,bodymass,0.02117346938775503,1417.296375611241,Mid-Atlantic Bight,Mid-Atlantic Bight,14.425368031024426,14.421963910975771,0.00340412004865342,128052.84771289292
1974,Fall,Northeast Shelf,1.0052302639555302,94587.09724698194,1.0052302639555302,94587.09724698194,43530,-1.1649507803187584,-1.167950780318758,-1.161950780318758,bodymass,0.00153061224489796,0.1945057427002507,Northeast Shelf,Northeast Shelf,10.965938710301463,10.635930429009806,0.3300082812916578,421592155.243087
1974,Fall,SNE,1.0052302639555302,88809.66431938812,1.0052302639555302,88809.66431938812,11000,-1.162183846667753,-1.168183846667753,-1.1561838466677528,bodymass,0.00306122448979597,0.19270972525103536,Southern New England,Southern New England,12.398973753137264,11.91513307981422,0.48384067332304426,107401333.18111634
1974,Spring,GB,1.0624182932762734,18132.33020077495,1.0624182932762734,18132.33020077495,8190,-0.9194905380301176,-0.9264905380301178,-0.9124905380301178,bodymass,0.00357142857142857,0.06724487742875597,Georges Bank,Georges Bank,6.652356167125405,6.301109876470461,0.3512462906549443,72658611.83584319
1974,Spring,GoM,1.0317521988158551,23120.714039517345,1.0317521988158551,23120.714039517345,9937,-0.9993810424933752,-1.0053810424933756,-0.9933810424933752,bodymass,0.00306122448979597,0.09951695496927317,Gulf of Maine,Gulf of Maine,6.676917287050119,6.624192595080466,0.05272469196965357,241404157.37841457
1974,Spring,MAB,1.0624182932762734,18138.000880451254,1.0624182932762734,18138.000880451254,9211,-1.0192158478750473,-1.0262158478750474,-1.0122158478750474,bodymass,0.00357142857142857,0.11265305286944637,Mid-Atlantic Bight,Mid-Atlantic Bight,9.757143502883975,8.445150233826018,1.3119932690579592,128052.84771289292
1974,Spring,Northeast Shelf,2.2162847688659046,24835.152438939065,2.2162847688659046,24835.152438939065,48589,-1.0498026108765788,-1.052802610876579,-1.0468026108765789,bodymass,0.00153061224489796,0.13949014311028854,Northeast Shelf,Northeast Shelf,7.532267479555242,6.972748924661886,0.5595185548933559,421592155.243087
1974,Spring,SNE,2.2162847688659046,24835.152438939065,2.2162847688659046,24835.152438939065,22094,-1.0618332526640415,-1.0658332526640415,-1.0578332526640415,bodymass,0.00204081632653061,0.14823711430447967,Southern New England,Southern New England,7.925970824137234,6.976838513185743,0.9491323109514918,107401333.18111634
1975,Fall,GB,1.24284730877656,17035.89202341077,1.24284730877656,17035.89202341077,16920,-1.0795529641301305,-1.0845529641301304,-1.0745529641301306,bodymass,0.00255102040816321,0.15234442504980925,Georges Bank,Georges Bank,12.165696408925882,11.364273827197954,0.8014225817279286,80273120.78027312
1975,Fall,GoM,1.0859665676051742,19077.237380629973,1.0859665676051742,19077.237380629973,16305,-0.9381492679655906,-0.9431492679655906,-0.9331492679655908,bodymass,0.00255102040816321,0.07410720736028042,Gulf of Maine,Gulf of Maine,8.141670059340697,7.58698901219138,0.5546810471493169,236489528.70292068
1975,Fall,MAB,1.0052302639555302,72545.2989020561,1.0052302639555302,72545.2989020561,10455,-1.0947787863378404,-1.1007787863378404,-1.0887787863378402,bodymass,0.00306122448979597,0.14507398884997227,Mid-Atlantic Bight,Mid-Atlantic Bight,13.871879704777836,14.421963910975771,-0.550084206197937,5093.993941957444
1975,Fall,Northeast Shelf,1.0052302639555302,72545.2989020561,1.0052302639555302,72545.2989020561,64884,-1.0959041616940297,-1.0979041616940295,-1.0939041616940297,bodymass,0.00102040816326536,0.1458306644026518,Northeast Shelf,Northeast Shelf,11.212243877079157,10.635930429009806,0.5763134480693513,395624316.3496382
1975,Fall,SNE,1.2045036129777078,18527.079903296795,1.2045036129777078,18527.079903296795,21421,-1.1107754815949322,-1.1147754815949322,-1.1067754815949322,bodymass,0.00204081632653061,0.1723037430572868,Southern New England,Southern New England,13.157127762721082,11.91513307981422,1.2419946829068618,78856572.87250248
1975,Spring,GB,16.165611215386374,17230.573983544396,16.165611215386374,17230.573983544396,9578,-1.2235344007450002,-1.2335344007450002,-1.213534400745,bodymass,0.00510204081632659,0.5274011984204421,Georges Bank,Georges Bank,6.7033215006239075,6.301109876470461,0.4022116241534466,80273120.78027312
1975,Spring,GoM,8.350566578505063,20217.479820055993,8.350566578505063,20217.479820055993,14252,-1.2797005402158448,-1.2877005402158446,-1.2717005402158446,bodymass,0.00408163265306122,0.5709875331502955,Gulf of Maine,Gulf of Maine,7.395399289334972,6.624192595080466,0.7712066942545066,236489528.70292068
1975,Spring,MAB,16.46114762259095,18138.000880451254,16.46114762259095,18138.000880451254,13492,-1.5726995909871204,-1.5836995909871203,-1.5616995909871203,bodymass,0.00561224489795918,2.9008653832007973,Mid-Atlantic Bight,Mid-Atlantic Bight,8.601184106033644,8.445150233826018,0.156033872207626,5093.993941957444
1975,Spring,Northeast Shelf,16.165611215386374,20217.479820055993,16.165611215386374,20217.479820055993,46878,-1.3398657806574688,-1.3448657806574689,-1.334865780657469,bodymass,0.00255102040816321,0.9601813296384832,Northeast Shelf,Northeast Shelf,7.409910285905144,6.972748924661886,0.4371613612432581,395624316.3496382
1975,Spring,SNE,2.2162847688659046,19159.159836646155,2.2162847688659046,19159.159836646155,13730,-1.0496190659661313,-1.055619065966131,-1.0436190659661309,bodymass,0.00306122448979597,0.14249849717799945,Southern New England,Southern New England,7.140910018418152,6.976838513185743,0.16407150523240954,78856572.87250248
1976,Fall,GB,1.2921588032009803,17613.640943211125,1.2921588032009803,17613.640943211125,15400,-0.9312820238919636,-0.9362820238919634,-0.9262820238919636,bodymass,0.00255102040816321,0.07310261144207568,Georges Bank,Georges Bank,11.342460574593217,11.364273827197954,-0.02181325260473876,79143183.17070922
1976,Fall,GoM,2.0711580207755635,27941.479563123015,2.0711580207755635,27941.479563123015,13269,-0.9299742810002596,-0.9359742810002596,-0.9239742810002594,bodymass,0.00306122448979597,0.0703214468156201,Gulf of Maine,Gulf of Maine,8.747236982149483,7.58698901219138,1.1602479699581023,321534609.56247854
1976,Fall,MAB,1.2921588032009803,429784.5096956938,1.2921588032009803,429784.5096956938,27089,-1.2506838545565475,-1.2546838545565475,-1.2466838545565475,bodymass,0.00204081632653061,0.2788301228148301,Mid-Atlantic Bight,Mid-Atlantic Bight,12.960008870156072,14.421963910975771,-1.461955040819701,198862.7635020579
1976,Fall,Northeast Shelf,1.0859665676051742,429784.5096956938,1.0859665676051742,429784.5096956938,81928,-1.1718993188286848,-1.173899318828685,-1.1698993188286848,bodymass,0.00102040816326536,0.19570394707569333,Northeast Shelf,Northeast Shelf,10.67279764684301,10.635930429009806,0.03686721783320479,466064710.7924612
1976,Fall,SNE,1.137816128693455,28590.77072549048,1.137816128693455,28590.77072549048,26308,-1.2239966044216806,-1.2279966044216803,-1.2199966044216803,bodymass,0.00204081632653061,0.2571499886946279,Southern New England,Southern New England,11.386408320026248,11.91513307981422,-0.5287247597879716,65188055.29577135
1976,Spring,GB,64.09819742815652,21027.245399745167,64.09819742815652,21027.245399745167,16233,-1.64707134464786,-1.65907134464786,-1.63507134464786,bodymass,0.00612244897959184,9.782745586877985,Georges Bank,Georges Bank,6.876086495744321,6.301109876470461,0.5749766192738601,79143183.17070922
1976,Spring,GoM,2.2162847688659046,36824.71886641673,2.2162847688659046,36824.71886641673,17453,-1.0438419543923187,-1.0488419543923184,-1.0388419543923186,bodymass,0.00255102040816321,0.1308608619901033,Gulf of Maine,Gulf of Maine,7.752861579108431,6.624192595080466,1.1286689840279651,321534609.56247854
1976,Spring,MAB,1.0624182932762734,12755.497702332865,1.0624182932762734,12755.497702332865,16544,-1.1293422559059096,-1.1343422559059095,-1.1243422559059095,bodymass,0.00255102040816321,0.18536138012838335,Mid-Atlantic Bight,Mid-Atlantic Bight,9.84756949147888,8.445150233826018,1.402419257652863,198862.7635020579
1976,Spring,Northeast Shelf,1.0317521988158551,36824.71886641673,1.0317521988158551,36824.71886641673,66950,-1.0448604623920257,-1.046860462392026,-1.0428604623920257,bodymass,0.00102040816326536,0.1197451586435388,Northeast Shelf,Northeast Shelf,8.038040515891513,6.972748924661886,1.0652915912296272,466064710.7924612
1976,Spring,SNE,16.326911650507075,20760.775142791827,16.326911650507075,20760.775142791827,15251,-1.3260166394904578,-1.334016639490458,-1.318016639490458,bodymass,0.00408163265306122,0.8976435511026994,Southern New England,Southern New England,8.098629838439594,6.976838513185743,1.1217913252538514,65188055.29577135
1977,Fall,GB,8.195180293477875,19042.566862467214,8.195180293477875,19042.566862467214,19358,-1.0278578091928343,-1.0338578091928343,-1.0218578091928343,bodymass,0.00306122448979597,0.15210450491330532,Georges Bank,Georges Bank,11.672692993388477,11.364273827197954,0.30841916619052157,96097409.71596192
1977,Fall,GoM,1.2921588032009803,26623.708521784974,1.2921588032009803,26623.708521784974,18813,-0.9234643192590084,-0.9284643192590084,-0.9184643192590088,bodymass,0.00255102040816321,0.065901414271353,Gulf of Maine,Gulf of Maine,7.296577942830976,7.58698901219138,-0.2904110693604043,346309447.7715057
1977,Fall,MAB,1.2921588032009803,87378.6910476486,1.2921588032009803,87378.6910476486,36935,-1.202966042236036,-1.205966042236036,-1.199966042236036,bodymass,0.00153061224489796,0.23878890434158337,Mid-Atlantic Bight,Mid-Atlantic Bight,13.267140324765183,14.421963910975771,-1.1548235862105898,121519.85548226708
1977,Fall,Northeast Shelf,1.0052302639555302,87378.6910476486,1.0052302639555302,87378.6910476486,92148,-1.094680896898266,-1.0966808968982662,-1.092680896898266,bodymass,0.00102040816326536,0.1436767130399468,Northeast Shelf,Northeast Shelf,10.567190175393613,10.635930429009806,-0.06874025361619296,509752102.6891317
1977,Fall,SNE,1.0052302639555302,53350.655779128414,1.0052302639555302,53350.655779128414,16328,-1.144810866402477,-1.1498108664024769,-1.139810866402477,bodymass,0.00255102040816321,0.182729287860716,Southern New England,Southern New England,12.662296861532168,11.91513307981422,0.7471637817179477,67223725.34618175
1977,Spring,GB,128.54661883778147,26369.099754129373,128.54661883778147,26369.099754129373,9284,-1.6282254947678196,-1.6442254947678197,-1.6122254947678196,bodymass,0.00816326530612245,13.761940287484911,Georges Bank,Georges Bank,6.545249123993611,6.301109876470461,0.24413924752315008,96097409.71596192
1977,Spring,GoM,17.080418379250208,24779.792233673736,17.080418379250208,24779.792233673736,12417,-1.1835801739347458,-1.1915801739347458,-1.1755801739347458,bodymass,0.00408163265306122,0.419267532114491,Gulf of Maine,Gulf of Maine,5.846221043761372,6.624192595080466,-0.7779715513190935,346309447.7715057
1977,Spring,MAB,32.0399446568472,24223.471595281153,32.0399446568472,24223.471595281153,18188,-1.7288859679283743,-1.7398859679283742,-1.7178859679283742,bodymass,0.00561224489795918,9.196353995958724,Mid-Atlantic Bight,Mid-Atlantic Bight,7.952035135242883,8.445150233826018,-0.49311509858313496,121519.85548226708
1977,Spring,Northeast Shelf,2.026944808375614,26369.099754129373,2.026944808375614,26369.099754129373,51671,-1.019314498379293,-1.022314498379293,-1.0163144983792929,bodymass,0.00153061224489796,0.11709719178466674,Northeast Shelf,Northeast Shelf,6.503531572044415,6.972748924661886,-0.4692173526174708,509752102.6891317
1977,Spring,SNE,2.026944808375614,16741.86896811501,2.026944808375614,16741.86896811501,9186,-0.948835874422033,-0.9558358744220328,-0.9418358744220328,bodymass,0.00357142857142857,0.08415601962527333,Southern New England,Southern New England,6.415052871515496,6.976838513185743,-0.5617856416702462,67223725.34618175
1978,Fall,GB,2.0339350825261513,19567.40041770616,2.0339350825261513,19567.40041770616,41672,-1.0960022578946471,-1.0990022578946472,-1.0930022578946472,bodymass,0.00153061224489796,0.17555451437801345,Georges Bank,Georges Bank,11.513106505662924,11.364273827197954,0.14883267846497006,111622558.8752688
1978,Fall,GoM,2.0711580207755635,36932.44203722186,2.0711580207755635,36932.44203722186,28700,-0.9830978787863452,-0.9870978787863454,-0.9790978787863454,bodymass,0.00204081632653061,0.09279109376197636,Gulf of Maine,Gulf of Maine,6.8328676893049884,7.58698901219138,-0.7541213228863919,357083259.2527962
1978,Fall,MAB,32.6494965685352,81599.35440036407,32.6494965685352,81599.35440036407,6793,-3.190125333092422,-3.242125333092423,-3.138125333092423,bodymass,0.02653061224489798,4529.478832997603,Mid-Atlantic Bight,Mid-Atlantic Bight,14.265659562936031,14.421963910975771,-0.1563043480397397,61870304.43310472
1978,Fall,Northeast Shelf,1.0052302639555302,81599.35440036407,1.0052302639555302,81599.35440036407,107446,-1.0902218897872813,-1.0912218897872812,-1.0892218897872814,bodymass,5.102040816325968e-4,0.14117720219662955,Northeast Shelf,Northeast Shelf,10.396118585784548,10.635930429009806,-0.2398118432252581,696171222.1183889
1978,Fall,SNE,1.0052302639555302,16556.9845731957,1.0052302639555302,16556.9845731957,26729,-1.0771080834663078,-1.0811080834663076,-1.0731080834663076,bodymass,0.00204081632653061,0.14637280338954128,Southern New England,Southern New England,12.077970094506746,11.91513307981422,0.16283701469252598,165595099.55721912
1978,Spring,GB,1.0317521988158551,16359.512702856282,1.0317521988158551,16359.512702856282,9884,-0.8161590808353184,-0.8231590808353182,-0.8091590808353182,bodymass,0.00357142857142857,0.03716778483862491,Georges Bank,Georges Bank,6.087481248698418,6.301109876470461,-0.21362862777204317,111622558.8752688
1978,Spring,GoM,4.891920844679851,22553.339900898416,4.891920844679851,22553.339900898416,8077,-0.999846758749507,-1.007846758749507,-0.991846758749507,bodymass,0.00408163265306122,0.11843342124152428,Gulf of Maine,Gulf of Maine,5.723111102901887,6.624192595080466,-0.9010814921785784,357083259.2527962
1978,Spring,MAB,16.46114762259095,16204.602996818949,16.46114762259095,16204.602996818949,25144,-1.363045428984324,-1.370045428984324,-1.356045428984324,bodymass,0.00357142857142857,1.0932168070062025,Mid-Atlantic Bight,Mid-Atlantic Bight,8.9670390632392,8.445150233826018,0.5218888294131823,61870304.43310472
1978,Spring,Northeast Shelf,16.165611215386374,22553.339900898416,16.165611215386374,22553.339900898416,61627,-1.2515242452931077,-1.2555242452931077,-1.2475242452931077,bodymass,0.00204081632653061,0.6042777946040868,Northeast Shelf,Northeast Shelf,6.669320725780091,6.972748924661886,-0.30342819888179484,696171222.1183889
1978,Spring,SNE,1.0547470274609427,15291.080414912112,1.0547470274609427,15291.080414912112,20903,-0.9810706566830266,-0.9850706566830264,-0.9770706566830264,bodymass,0.00204081632653061,0.09509064374685226,Southern New England,Southern New England,6.906781934961168,6.976838513185743,-0.070056578224575,165595099.55721912
1979,Fall,GB,1.24284730877656,16087.019982701133,1.24284730877656,16087.019982701133,37465,-0.8836461340899515,-0.8866461340899512,-0.8806461340899512,bodymass,0.00153061224489796,0.05646347768800432,Georges Bank,Georges Bank,10.478005349475184,11.364273827197954,-0.8862684777227692,127397840.6049707
